model_label,set_name,q,n_display,rel,leader_option_idx,shares_options,chosen_option_idx,valid,n
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,9
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",9.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",2.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,6
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",9.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",1.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.0,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",7.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",4.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,0,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",,False,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",3.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",7.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",9.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.0,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",7.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",9.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",2.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",5.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",6.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",5.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,2,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",,False,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",3.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.10204081632653061]",7.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,1,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",4.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",7.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.0,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448]",0.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,18
qwen25_7b_it,policy_priorities_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",3.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",2.0,True,13
qwen25_7b_it,policy_priorities_q10,10,49,0.1,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",4.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",1.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",2.0,True,7
qwen25_7b_it,policy_priorities_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",1.0,True,14
qwen25_7b_it,policy_priorities_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",6.0,True,1
qwen25_7b_it,policy_priorities_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5.0,True,7
qwen25_7b_it,policy_priorities_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",3.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",5.0,True,3
qwen25_7b_it,policy_priorities_q10,10,49,0.1,0,"[0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0.0,True,14
qwen25_7b_it,policy_priorities_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",5.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",2.0,True,10
qwen25_7b_it,policy_priorities_q10,10,49,0.1,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,8
qwen25_7b_it,policy_priorities_q10,10,49,0.1,5,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",2.0,True,6
qwen25_7b_it,policy_priorities_q10,10,49,0.1,6,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0.0,True,4
qwen25_7b_it,policy_priorities_q10,10,49,0.1,7,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448, 0.08163265306122448]",2.0,True,7
qwen25_7b_it,policy_priorities_q10,10,49,0.1,8,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897, 0.08163265306122448]",0.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.1,1,"[0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",6.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.1,2,"[0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",0.0,True,2
qwen25_7b_it,policy_priorities_q10,10,49,0.1,3,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",1.0,True,6
qwen25_7b_it,policy_priorities_q10,10,49,0.1,4,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.16326530612244897, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448]",2.0,True,5
qwen25_7b_it,policy_priorities_q10,10,49,0.1,9,"[0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.16326530612244897]",0.0,True,3
