model_label,condition_id,q,N,run,step,time_sweeps,record_type,leader_share,n_active_opinions
qwen25_7b_parent,neutral_q50_N200,50,200,1,18880,94.4,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18900,94.5,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18920,94.6,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18940,94.7,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18960,94.8,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,18980,94.9,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19000,95.0,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19020,95.1,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19040,95.2,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19060,95.3,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19080,95.4,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19100,95.5,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19120,95.6,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19140,95.7,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19160,95.8,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19180,95.9,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19200,96.0,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19220,96.1,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19240,96.2,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19260,96.3,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19280,96.4,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19300,96.5,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19320,96.6,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19340,96.7,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19360,96.8,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19380,96.9,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19400,97.0,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19420,97.1,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19440,97.2,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19460,97.3,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19480,97.4,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19500,97.5,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19520,97.6,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19540,97.7,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19560,97.8,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19580,97.9,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19600,98.0,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19620,98.1,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19640,98.2,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19660,98.3,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19680,98.4,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19700,98.5,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19720,98.6,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19740,98.7,regular,0.625,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19760,98.8,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19780,98.9,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19800,99.0,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19820,99.1,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19840,99.2,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19860,99.3,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19880,99.4,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19900,99.5,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19920,99.6,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19940,99.7,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19960,99.8,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,19980,99.9,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,1,20000,100.0,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,0,0.0,regular,0.02,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,20,0.1,regular,0.035,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,40,0.2,regular,0.045,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,60,0.3,regular,0.055,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,80,0.4,regular,0.065,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,100,0.5,regular,0.095,50
qwen25_7b_parent,neutral_q50_N200,50,200,2,120,0.6,regular,0.17,49
qwen25_7b_parent,neutral_q50_N200,50,200,2,140,0.7,regular,0.25,48
qwen25_7b_parent,neutral_q50_N200,50,200,2,160,0.8,regular,0.305,48
qwen25_7b_parent,neutral_q50_N200,50,200,2,180,0.9,regular,0.365,47
qwen25_7b_parent,neutral_q50_N200,50,200,2,200,1.0,regular,0.43,46
qwen25_7b_parent,neutral_q50_N200,50,200,2,220,1.1,regular,0.47,44
qwen25_7b_parent,neutral_q50_N200,50,200,2,240,1.2,regular,0.505,43
qwen25_7b_parent,neutral_q50_N200,50,200,2,260,1.3,regular,0.55,42
qwen25_7b_parent,neutral_q50_N200,50,200,2,280,1.4,regular,0.575,40
qwen25_7b_parent,neutral_q50_N200,50,200,2,300,1.5,regular,0.605,39
qwen25_7b_parent,neutral_q50_N200,50,200,2,320,1.6,regular,0.635,38
qwen25_7b_parent,neutral_q50_N200,50,200,2,340,1.7,regular,0.675,35
qwen25_7b_parent,neutral_q50_N200,50,200,2,360,1.8,regular,0.685,34
qwen25_7b_parent,neutral_q50_N200,50,200,2,380,1.9,regular,0.725,32
qwen25_7b_parent,neutral_q50_N200,50,200,2,400,2.0,regular,0.76,29
qwen25_7b_parent,neutral_q50_N200,50,200,2,420,2.1,regular,0.79,25
qwen25_7b_parent,neutral_q50_N200,50,200,2,440,2.2,regular,0.785,23
qwen25_7b_parent,neutral_q50_N200,50,200,2,460,2.3,regular,0.81,21
qwen25_7b_parent,neutral_q50_N200,50,200,2,480,2.4,regular,0.825,20
qwen25_7b_parent,neutral_q50_N200,50,200,2,500,2.5,regular,0.84,18
qwen25_7b_parent,neutral_q50_N200,50,200,2,520,2.6,regular,0.84,18
qwen25_7b_parent,neutral_q50_N200,50,200,2,540,2.7,regular,0.85,17
qwen25_7b_parent,neutral_q50_N200,50,200,2,560,2.8,regular,0.86,17
qwen25_7b_parent,neutral_q50_N200,50,200,2,580,2.9,regular,0.86,17
qwen25_7b_parent,neutral_q50_N200,50,200,2,600,3.0,regular,0.875,16
qwen25_7b_parent,neutral_q50_N200,50,200,2,620,3.1,regular,0.88,16
qwen25_7b_parent,neutral_q50_N200,50,200,2,640,3.2,regular,0.88,15
qwen25_7b_parent,neutral_q50_N200,50,200,2,660,3.3,regular,0.885,15
qwen25_7b_parent,neutral_q50_N200,50,200,2,680,3.4,regular,0.885,15
qwen25_7b_parent,neutral_q50_N200,50,200,2,700,3.5,regular,0.875,15
qwen25_7b_parent,neutral_q50_N200,50,200,2,720,3.6,regular,0.885,14
qwen25_7b_parent,neutral_q50_N200,50,200,2,740,3.7,regular,0.885,14
qwen25_7b_parent,neutral_q50_N200,50,200,2,760,3.8,regular,0.89,13
qwen25_7b_parent,neutral_q50_N200,50,200,2,780,3.9,regular,0.9,11
qwen25_7b_parent,neutral_q50_N200,50,200,2,800,4.0,regular,0.91,11
qwen25_7b_parent,neutral_q50_N200,50,200,2,820,4.1,regular,0.915,11
qwen25_7b_parent,neutral_q50_N200,50,200,2,840,4.2,regular,0.925,10
qwen25_7b_parent,neutral_q50_N200,50,200,2,860,4.3,regular,0.935,8
qwen25_7b_parent,neutral_q50_N200,50,200,2,880,4.4,regular,0.93,8
qwen25_7b_parent,neutral_q50_N200,50,200,2,900,4.5,regular,0.935,7
qwen25_7b_parent,neutral_q50_N200,50,200,2,920,4.6,regular,0.935,7
qwen25_7b_parent,neutral_q50_N200,50,200,2,940,4.7,regular,0.925,7
qwen25_7b_parent,neutral_q50_N200,50,200,2,960,4.8,regular,0.925,7
qwen25_7b_parent,neutral_q50_N200,50,200,2,980,4.9,regular,0.945,6
qwen25_7b_parent,neutral_q50_N200,50,200,2,1000,5.0,regular,0.925,6
qwen25_7b_parent,neutral_q50_N200,50,200,2,1020,5.1,regular,0.92,6
qwen25_7b_parent,neutral_q50_N200,50,200,2,1040,5.2,regular,0.9,6
qwen25_7b_parent,neutral_q50_N200,50,200,2,1060,5.3,regular,0.9,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1080,5.4,regular,0.895,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1100,5.5,regular,0.885,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1120,5.6,regular,0.895,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1140,5.7,regular,0.915,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1160,5.8,regular,0.9,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1180,5.9,regular,0.88,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1200,6.0,regular,0.89,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1220,6.1,regular,0.89,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1240,6.2,regular,0.885,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1260,6.3,regular,0.9,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1280,6.4,regular,0.89,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1300,6.5,regular,0.89,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1320,6.6,regular,0.905,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1340,6.7,regular,0.91,5
qwen25_7b_parent,neutral_q50_N200,50,200,2,1360,6.8,regular,0.9,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1380,6.9,regular,0.875,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1400,7.0,regular,0.865,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1420,7.1,regular,0.845,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1440,7.2,regular,0.835,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1460,7.3,regular,0.85,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1480,7.4,regular,0.84,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1500,7.5,regular,0.825,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1520,7.6,regular,0.825,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1540,7.7,regular,0.82,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1560,7.8,regular,0.81,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1580,7.9,regular,0.81,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1600,8.0,regular,0.815,4
qwen25_7b_parent,neutral_q50_N200,50,200,2,1620,8.1,regular,0.825,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1640,8.2,regular,0.815,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1660,8.3,regular,0.825,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1680,8.4,regular,0.825,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1700,8.5,regular,0.82,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1720,8.6,regular,0.825,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1740,8.7,regular,0.835,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1760,8.8,regular,0.83,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1780,8.9,regular,0.815,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1800,9.0,regular,0.78,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1820,9.1,regular,0.77,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1840,9.2,regular,0.775,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1860,9.3,regular,0.78,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1880,9.4,regular,0.775,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1900,9.5,regular,0.78,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1920,9.6,regular,0.805,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1940,9.7,regular,0.815,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1960,9.8,regular,0.825,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,1980,9.9,regular,0.82,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2000,10.0,regular,0.805,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2020,10.1,regular,0.78,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2040,10.2,regular,0.76,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2060,10.3,regular,0.775,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2080,10.4,regular,0.76,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2100,10.5,regular,0.77,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2120,10.6,regular,0.77,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2140,10.7,regular,0.745,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2160,10.8,regular,0.76,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2180,10.9,regular,0.755,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2200,11.0,regular,0.74,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2220,11.1,regular,0.715,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2240,11.2,regular,0.73,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2260,11.3,regular,0.73,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2280,11.4,regular,0.715,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2300,11.5,regular,0.71,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2320,11.6,regular,0.665,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2340,11.7,regular,0.65,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2360,11.8,regular,0.645,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2380,11.9,regular,0.635,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2400,12.0,regular,0.655,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2420,12.1,regular,0.635,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2440,12.2,regular,0.64,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2460,12.3,regular,0.665,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2480,12.4,regular,0.655,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2500,12.5,regular,0.665,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2520,12.6,regular,0.645,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2540,12.7,regular,0.645,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2560,12.8,regular,0.645,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2580,12.9,regular,0.655,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2600,13.0,regular,0.63,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2620,13.1,regular,0.64,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2640,13.2,regular,0.675,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2660,13.3,regular,0.695,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2680,13.4,regular,0.705,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2700,13.5,regular,0.72,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2720,13.6,regular,0.695,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2740,13.7,regular,0.695,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2760,13.8,regular,0.69,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2780,13.9,regular,0.7,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2800,14.0,regular,0.69,3
qwen25_7b_parent,neutral_q50_N200,50,200,2,2820,14.1,regular,0.69,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2840,14.2,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2860,14.3,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2880,14.4,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2900,14.5,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2920,14.6,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2940,14.7,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2960,14.8,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,2980,14.9,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3000,15.0,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3020,15.1,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3040,15.2,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3060,15.3,regular,0.68,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3080,15.4,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3100,15.5,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3120,15.6,regular,0.705,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3140,15.7,regular,0.725,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3160,15.8,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3180,15.9,regular,0.71,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3200,16.0,regular,0.68,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3220,16.1,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3240,16.2,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3260,16.3,regular,0.675,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3280,16.4,regular,0.695,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3300,16.5,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3320,16.6,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3340,16.7,regular,0.64,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3360,16.8,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3380,16.9,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3400,17.0,regular,0.66,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3420,17.1,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3440,17.2,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3460,17.3,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3480,17.4,regular,0.665,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3500,17.5,regular,0.67,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3520,17.6,regular,0.68,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3540,17.7,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3560,17.8,regular,0.655,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3580,17.9,regular,0.65,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3600,18.0,regular,0.63,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3620,18.1,regular,0.62,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3640,18.2,regular,0.645,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3660,18.3,regular,0.635,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3680,18.4,regular,0.625,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3700,18.5,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3720,18.6,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3740,18.7,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3760,18.8,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3780,18.9,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3800,19.0,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3820,19.1,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3840,19.2,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3860,19.3,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3880,19.4,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3900,19.5,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3920,19.6,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3940,19.7,regular,0.56,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3960,19.8,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,3980,19.9,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4000,20.0,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4020,20.1,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4040,20.2,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4060,20.3,regular,0.545,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4080,20.4,regular,0.565,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4100,20.5,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4120,20.6,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4140,20.7,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4160,20.8,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4180,20.9,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4200,21.0,regular,0.595,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4220,21.1,regular,0.605,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4240,21.2,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4260,21.3,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4280,21.4,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4300,21.5,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4320,21.6,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4340,21.7,regular,0.585,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4360,21.8,regular,0.575,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4380,21.9,regular,0.57,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4400,22.0,regular,0.58,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4420,22.1,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4440,22.2,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4460,22.3,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4480,22.4,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4500,22.5,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4520,22.6,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4540,22.7,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4560,22.8,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4580,22.9,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4600,23.0,regular,0.61,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4620,23.1,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4640,23.2,regular,0.615,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4660,23.3,regular,0.6,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4680,23.4,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4700,23.5,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4720,23.6,regular,0.59,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4740,23.7,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4760,23.8,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4780,23.9,regular,0.555,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4800,24.0,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4820,24.1,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4840,24.2,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4860,24.3,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4880,24.4,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4900,24.5,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4920,24.6,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4940,24.7,regular,0.54,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4960,24.8,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,4980,24.9,regular,0.55,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5000,25.0,regular,0.535,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5020,25.1,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5040,25.2,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5060,25.3,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5080,25.4,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5100,25.5,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5120,25.6,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5140,25.7,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5160,25.8,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5180,25.9,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5200,26.0,regular,0.5,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5220,26.1,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5240,26.2,regular,0.515,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5260,26.3,regular,0.53,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5280,26.4,regular,0.505,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5300,26.5,regular,0.52,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5320,26.6,regular,0.51,2
qwen25_7b_parent,neutral_q50_N200,50,200,2,5340,26.7,regular,0.52,2
